Row	|	created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
65	|	Tue Oct 03 16:53:14 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	915258453223989249	|	null	|	#DREAMers are a huge benefit to this country. Even Trump officials admit that. Congress must pass the #DreamAct. It is immoral not to.	|	$#%
66	|	Tue Oct 03 16:53:42 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	915258568911310848	|	null	|	I was at SCOTUS today to see the Gill v Whitford arguments. Hyper-partisan gerrymandering should be ruled unconstit… https://t.co/GTY6h8jhRt	|	$#%
67	|	Tue Oct 03 16:53:56 +0000 2017	|	Claire McCaskill	|	16160352	|	915258628071936001	|	null	|	This. Very important. Oversight of govt programs and tax dollars by Inspectors General are critical and deserve sup… https://t.co/pRehN5dq2J	|	$#%
68	|	Tue Oct 03 16:55:28 +0000 2017	|	Chuck Schumer	|	17494010	|	915259014354804736	|	null	|	Look, I'm glad @POTUS is going to Las Vegas tomorrow, that's a good idea. But he's got more to do. https://t.co/jnSegJRxlk	|	$#%
69	|	Tue Oct 03 16:55:55 +0000 2017	|	Michael F. Bennet	|	224285242	|	915259127802335232	|	null	|	Thanks to Kevin Heiner from SW Conservation Corps for testimony on #21CSC to increase natl service opps for youth &amp;… https://t.co/ik1muvkoTT	|	$#%
70	|	Tue Oct 03 16:56:49 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	915259353044848640	|	null	|	The average #Dreamer came here at just 6 years old. These are motivated individuals with a lot of potential. They e… https://t.co/O6v9tGtcTE	|	$#%
71	|	Tue Oct 03 16:59:57 +0000 2017	|	Senator Roy Blunt	|	21269970	|	915260141641043968	|	null	|	Mr. James's dedication to public service &amp; commitment to safer communities will make him an excellent U.S. Marshal https://t.co/FzNPmy9Bac	|	$#%
72	|	Tue Oct 03 17:00:02 +0000 2017	|	Martin Heinrich	|	1099199839	|	915260165653381120	|	null	|	It’s election day in Albuquerque! Polls are open from 7am to 7pm. Make your voice heard. Voting info here: https://t.co/kfpG9OtdiR	|	$#%
73	|	Tue Oct 03 17:01:20 +0000 2017	|	Senator Bob Menendez	|	18695134	|	915260492729524224	|	null	|	In celebration of #HispanicHeritageMonth I invite you to RSVP to our annual celebration October 15th in Union City… https://t.co/e8sgXuZ9Ev	|	$#%
74	|	Tue Oct 03 17:03:24 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	915261010562502658	|	null	|	From vacuums to #EVs: @Dyson is investing $2.7 billion to launch an electric vehicle by 2020! #TodaysClimateFact https://t.co/fqytMo6Z9X	|	$#%
75	|	Tue Oct 03 17:04:39 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	915261327626694656	|	null	|	AG’s stmt suggesting #DACA puts Americans at risk of crime/terrorism is shameful &amp; false. DOJ didn’t defend it duri… https://t.co/xlRCFd8f6M	|	$#%
76	|	Tue Oct 03 17:05:00 +0000 2017	|	Jim Inhofe	|	7270292	|	915261415820283904	|	null	|	Reforming the tax code to put families 1st will make it clear D.C. works for the people — not the other way around. https://t.co/KNyzmHSspk	|	$#%
77	|	Tue Oct 03 17:05:45 +0000 2017	|	Chris Van Hollen	|	18137749	|	915261604379455488	|	null	|	Tina, all of Maryland is standing with you and wishing for a speedy recovery. https://t.co/28TxHJKSsB	|	$#%
78	|	Tue Oct 03 17:06:24 +0000 2017	|	Michael F. Bennet	|	224285242	|	915261766434729985	|	null	|	#DACA deadline is in 2 days. If you are applying, your renewal request must reach the @USCIS office by Oct 5—so sen… https://t.co/vsjFTNel9r	|	$#%
79	|	Tue Oct 03 17:06:55 +0000 2017	|	Senator Ron Johnson	|	233737858	|	915261896856612865	|	null	|	"We don't have the luxury of time." -Frank Mongiello #ALS patient about passing #RighttoTry @HouseCommerce	|	$#%
80	|	Tue Oct 03 17:08:19 +0000 2017	|	Sen. Heidi Heitkamp	|	1061029050	|	915262247907348480	|	null	|	Met with ND Superintendent Kirsten Baesler to talk about the best strategies to make sure all ND kids have access t… https://t.co/dwvivhIckz	|	$#%
81	|	Tue Oct 03 17:08:29 +0000 2017	|	Senator Jack Reed	|	486694111	|	915262289531588610	|	null	|	SecDef Mattis urges Pres Trump not to abandon Iran nuclear deal. If Trump backs out, it'd make America less safe.
https://t.co/72KQip3pVS	|	$#%
82	|	Tue Oct 03 17:10:07 +0000 2017	|	Leader McConnell	|	1249982359	|	915262702490136576	|	null	|	Our #budget gives a path to balance by slowing Washington’s spending, reducing taxes &amp; putting us on a trajectory for better economic growth	|	$#%
83	|	Tue Oct 03 17:15:01 +0000 2017	|	Kamala Harris	|	30354991	|	915263933761638400	|	null	|	DACA recipients, if your status expires before March 5, 2018, we recommend you mail your renewal application TODAY to meet the 10/5 deadline	|	$#%
84	|	Tue Oct 03 17:16:52 +0000 2017	|	Brian Schatz	|	47747074	|	915264401208254464	|	null	|	This is not American leadership. https://t.co/j8THUZcqHZ	|	$#%
85	|	Tue Oct 03 17:17:15 +0000 2017	|	Leader McConnell	|	1249982359	|	915264497228664832	|	null	|	This #budget will help put us on a better track w reduced spending, it will also give Congress the legislative means to enact #taxreform.	|	$#%
86	|	Tue Oct 03 17:20:00 +0000 2017	|	Senator Ron Johnson	|	233737858	|	915265190366711809	|	null	|	Every day Congress fails to act is a day potentially thousands of patients lose hope. Let's pass #RightToTry https://t.co/29Gg4lh6WY	|	$#%
87	|	Tue Oct 03 17:26:24 +0000 2017	|	Jeff Flake	|	16056306	|	915266797879922696	|	null	|	Thank you, @AZSheriffs! https://t.co/ZW2w7Sh1ma	|	$#%
88	|	Tue Oct 03 17:27:01 +0000 2017	|	Senator Roy Blunt	|	21269970	|	915266956361715712	|	null	|	Congratulations, @CarolStark30. A great pick for head of #MO Press Association	|	$#%
89	|	Tue Oct 03 17:27:37 +0000 2017	|	Martin Heinrich	|	1099199839	|	915267103959191557	|	null	|	Thank you for your leadership @ChrisMurphyCT. We need action, including background checks now. https://t.co/Hvwn59tDaq	|	$#%
90	|	Tue Oct 03 17:28:57 +0000 2017	|	Chris Murphy	|	150078976	|	915267441638428674	|	null	|	Have 5 minutes? Check out my op-ed in today's @washingtonpost on the great American gun violence paradox. https://t.co/jYtNsaqqFW	|	$#%
91	|	Tue Oct 03 17:29:16 +0000 2017	|	Brian Schatz	|	47747074	|	915267520743055360	|	null	|	THEY HAVE BECOME THE CORRUPT ESTABLISHMENT THEY WERE RUNNING AGAINST. https://t.co/B8P7hq24Ko	|	$#%
92	|	Tue Oct 03 17:29:59 +0000 2017	|	Rob Portman	|	18915145	|	915267702436040705	|	null	|	Proud to have the support of @IBM for the bipartisan Stop Enabling Sex Traffickers Act. https://t.co/A0FZwvRRSe #SESTA #EndHumanTrafficking	|	$#%
93	|	Tue Oct 03 17:30:18 +0000 2017	|	Chris Van Hollen	|	18137749	|	915267781553254401	|	null	|	Wow. Wells Fargo’s CEO, Timothy Sloan, just directly contradicted himself at today’s Banking Hearing. This scandal… https://t.co/8uy6gAnHO0	|	$#%
94	|	Tue Oct 03 17:30:59 +0000 2017	|	Chris Van Hollen	|	18137749	|	915267952395550720	|	18137749	|	Mr. Sloan told @SenatorTester that Wells Fargo was not applying forced arbitration to customers with fake accounts.	|	$#%
95	|	Tue Oct 03 17:31:27 +0000 2017	|	Chris Van Hollen	|	18137749	|	915268071908155392	|	18137749	|	@SenatorTester Here’s the fact check, Mr. Sloan. https://t.co/4gG0F2lVkw	|	$#%
96	|	Tue Oct 03 17:32:50 +0000 2017	|	Chris Van Hollen	|	18137749	|	915268416608571392	|	18137749	|	@SenatorTester After Wells Fargo &amp; Equifax, the fact that the GOP still wants to roll back consumer protections is… https://t.co/1YTM0ZBgcI	|	$#%
97	|	Tue Oct 03 17:40:11 +0000 2017	|	Sen. James Lankford	|	225921757	|	915270267974373377	|	null	|	Congress voted down #DreamAct in 2007,2010 &amp; 2013. It's time to work together on an alternative to protect #Dreamers https://t.co/QEsQcH6Z47	|	$#%
98	|	Tue Oct 03 17:41:16 +0000 2017	|	Richard Blumenthal	|	278124059	|	915270540369305600	|	null	|	Questioned Secretary Mattis today on the urgent need for a greater @DeptofDefense role in Puerto Rico relief efforts.	|	$#%
99	|	Tue Oct 03 17:41:30 +0000 2017	|	Richard Blumenthal	|	278124059	|	915270601211826181	|	278124059	|	Life-threatening conditions persist nearly two weeks after Maria. Puerto Rico needs military expertise to turn the tide.	|	$#%
100	|	Tue Oct 03 17:42:03 +0000 2017	|	Dean Heller	|	266133081	|	915270739808354304	|	null	|	Thankful for Dr. Fildes and all of the providers at @UMCSN for their hard work around the clock to take care of the… https://t.co/UywPs37P61	|	$#%
101	|	Tue Oct 03 17:43:24 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	915271076950757377	|	null	|	This guy won a Nobel Prize in economics. He knows what he's talking about on Republican tax plan's "fraud." https://t.co/Ut0RtWYzX8	|	$#%
102	|	Tue Oct 03 17:43:43 +0000 2017	|	Dean Heller	|	266133081	|	915271156403490817	|	null	|	Stephanie is a physician in the Air Force program at @UMCSN. She said that trauma care has improved as a result of… https://t.co/yeYaIEkox2	|	$#%
103	|	Tue Oct 03 17:44:02 +0000 2017	|	Jerry Moran	|	18632666	|	915271236204339200	|	null	|	"Those are the moments that make you feel awfully proud about Kansas.” via @highplainsjrnl https://t.co/XykekgKq5Z	|	$#%
104	|	Tue Oct 03 17:44:53 +0000 2017	|	Rob Portman	|	18915145	|	915271450763948038	|	null	|	.@IBM: #SESTA is a "necessary and carefully targeted step to address a serious and growing societal problem" https://t.co/A0FZwvRRSe	|	$#%
105	|	Tue Oct 03 17:46:17 +0000 2017	|	Senator Bob Menendez	|	18695134	|	915271804318552064	|	null	|	This was a sound decision. Cuba must change its behavior and uphold obligations to protect foreign diplomats https://t.co/Rn7szu1uux	|	$#%
106	|	Tue Oct 03 17:46:47 +0000 2017	|	JohnCornyn	|	13218102	|	915271931120807942	|	null	|	Obama SOTU 2011: “[The US has] one of the highest corporate tax rates in the world.  It makes no sense, and it has to change.”	|	$#%
107	|	Tue Oct 03 17:46:52 +0000 2017	|	Sen. Debbie Stabenow	|	76456274	|	915271948896276480	|	null	|	Our farmers need capable leaders at USDA. Pleased to work w/ @SenPatRoberts to move qualified nominees through the… https://t.co/X8K0UEfJ1z	|	$#%
108	|	Tue Oct 03 17:48:51 +0000 2017	|	Senator Bob Menendez	|	18695134	|	915272449733857280	|	null	|	Hey @WellsFargo, if you say “customers come first” why won’t you let them seek justice for the injustice you caused… https://t.co/3muMQKWnuV	|	$#%
109	|	Tue Oct 03 17:49:02 +0000 2017	|	Senator John Hoeven	|	382791093	|	915272494105235456	|	null	|	October is #DownSyndromeAwarenessMonth; Roxane from #Bismarck &amp; I discussed creating employment opportunities for t… https://t.co/V9o4m8sMmX	|	$#%
110	|	Tue Oct 03 17:52:06 +0000 2017	|	Sen. Jeanne Shaheen	|	109287731	|	915273265525993472	|	null	|	Not a bad look @ChiefWillard! Thank you for bringing attention to NH Child Advocacy Centers. https://t.co/D9BWPiYVqB	|	$#%
111	|	Tue Oct 03 17:52:41 +0000 2017	|	Chris Murphy	|	150078976	|	915273413291384833	|	null	|	Trump and GOP should have to explain, on the record, over and over, why they (proudly) have zero ideas on how to st… https://t.co/nrdA6UkumC	|	$#%
112	|	Tue Oct 03 17:52:58 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	915273487056556032	|	null	|	Congress must take gun violence as seriously as the threat of terrorism. If you agree, call your representatives today.	|	$#%
113	|	Tue Oct 03 17:55:17 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	915274066319298562	|	null	|	#DYK? #LIGO facility in #Hanford, WA built by #NobelPrize Winner Barry C Barish detected collision of 2 black holes… https://t.co/T7e4eYIY3X	|	$#%
114	|	Tue Oct 03 17:55:42 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	915274174888861697	|	null	|	Met with @forestservice Chief Tooke about the need for emergency response $$ for wildfire damage and need for surge… https://t.co/lAT2EL70gs	|	$#%
115	|	Tue Oct 03 17:59:38 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	915275162261606401	|	29201047	|	@forestservice Our forests are time bombs - need to get serious about reducing the risks of future fires.	|	$#%
