created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Mon Jan 30 21:10:54 +0000 2017	Senator Ron Johnson	233737858	826175881903222788	null	Our phones are certainly on &amp; being answered. Call or email w/ your concerns. We’re here for all Wisconsinites.… https://t.co/LFbCa6QtLg
Mon Jan 30 21:11:09 +0000 2017	Chris Murphy	150078976	826175946235457537	null	Thanks, Tammy!  See you at the vigil tonight.  https://t.co/Apl5mzhzpZ
Mon Jan 30 21:17:54 +0000 2017	Senator Gary Peters	236511574	826177642164535297	null	Met w MI Yemeni American leaders, listened to their concerns w Trump’s EO, which is threat to American values &amp; ppl… https://t.co/1fVPUMx3VJ
Mon Jan 30 21:18:37 +0000 2017	Leader McConnell	1249982359	826177822376943618	null	The #Senate will continue working to confirm @POTUS' Cabinet &amp; tonight we’ll have a cloture vote on the nominee for Secretary of @StateDept.
Mon Jan 30 21:21:01 +0000 2017	Sen. Maria Cantwell	117501995	826178428000956416	null	I stand with @AGOWA Bob Ferguson to fight President Trump’s anti-refugees &amp; anti-immigrant executive order https://t.co/D8vY6nR1wi
Mon Jan 30 21:29:41 +0000 2017	Senator Tom Carper	249787913	826180607164153857	null	Tune in to @WDEL! I’m talking with @LoudellWDEL about President Trump's #MuslimBan and why I'm against it https://t.co/XLKNAGApmb
Mon Jan 30 21:30:10 +0000 2017	Kirsten Gillibrand	72198806	826180730145357828	null	Proud to join thousands of NYers in Battery Park yesterday to speak out against @POTUS's refugee executive order. https://t.co/MBl5gKvSPl
Mon Jan 30 21:31:00 +0000 2017	Sen. Maria Cantwell	117501995	826180942016499717	null	"My story is just one of many" says Iraqi national Murtadha Al Tameemi a software engineer at Facebook in Seattle  https://t.co/wWjLOao0ES
Mon Jan 30 21:31:07 +0000 2017	Chuck Schumer	17494010	826180970055217154	null	More than 400 NYC tech leaders stand up against keeping immigrants &amp; refugees out https://t.co/zBDo2PL1IS @technyc #NoBanNoWall #ourNY
Mon Jan 30 21:33:31 +0000 2017	Bill Cassidy	55677432	826181574450409472	null	Holding a Facebook Live Town Hall tomorrow at 4:45CT. Have a question? Click the link and leave it in the comments:… https://t.co/zfk6A1SEwO
Mon Jan 30 21:37:47 +0000 2017	Claire McCaskill	16160352	826182648754237441	null	All Democrats on Homeland Security sign letter to General Kelly asking for answers and immediate meeting.   https://t.co/kLyGqSt7s6
Mon Jan 30 21:40:25 +0000 2017	Senator Jon Tester	515822213	826183311860994048	null	An Air Force vet lost his job this week due to the hiring freeze. I'm demanding all veterans be exempt from this EO… https://t.co/ybcxU7IzrH
Mon Jan 30 21:42:08 +0000 2017	Sheldon Whitehouse	242555999	826183743048081409	null	When a judge hands down an order, you follow it. Period. DHS Secretary Kelly’s integrity is on the line https://t.co/kqdzR3x6k2 #NoBanNoWall
Mon Jan 30 21:43:06 +0000 2017	Ed Markey	21406834	826183986061848579	null	.@SenBlumenthal &amp; I are quizzing @Delta on their outdated IT systems following widespread outages &amp; cancellations https://t.co/B8ptBLprXL
Mon Jan 30 21:43:14 +0000 2017	Cory Booker	15808765	826184019314405381	null	I am proud to co-sponsor your bill Senator Murphy. Thank you for your leadership. @ChrisMurphyCT https://t.co/IhXpj5Cbfn
Mon Jan 30 21:44:22 +0000 2017	Senator Chris Coons	15324851	826184305424662530	null	Since DeVos’ involvement in school reform, Michigan students’ achievement rates have plummeted #StopDeVos https://t.co/0F1LM6vk05
Mon Jan 30 21:45:01 +0000 2017	Sen. Maria Cantwell	117501995	826184466901172226	null	President Trump’s executive order is unjust and disrespects our national core values of promoting diversity and acceptance #NoBanNoWall
Mon Jan 30 21:51:17 +0000 2017	Senator Mazie Hirono	92186819	826186046043987969	null	Fred Korematsu's work is more relevant than ever. We won't stand to see this dark period repeated https://t.co/nyi8TjX87j #KorematsuDay
Mon Jan 30 21:52:13 +0000 2017	Martin Heinrich	1099199839	826186279817617408	null	During my address to NM Legislature today, I called for bold action to grow our economy. Job growth should be our 1st, 2nd &amp; 3rd priority.
Mon Jan 30 21:53:16 +0000 2017	Senator Tim Kaine	172858784	826186542364368898	null	Just left Dulles - thanked lawyers &amp; Virginians doing critically important work &amp; making sure it's clear: #RefugeesWelcome
Mon Jan 30 21:57:56 +0000 2017	Rob Portman	18915145	826187718187065344	null	Sickening. Thank you to our law enforcement for bringing this criminal to justice. https://t.co/WRjok2OT25 #EndHumanTrafficking
Mon Jan 30 21:58:05 +0000 2017	Senator Joe Donnelly	216503958	826187755013091329	null	Joe, @SenSherrodBrown, and Sen. Gillibrand introduced the 'End Outsourcing Act' to protect American workers. https://t.co/8AplY1MtLL
Mon Jan 30 21:58:59 +0000 2017	Kamala Harris	30354991	826187984303185921	null	Tomorrow is the last day to enroll in the Affordable Care Act. Go to https://t.co/8han15c3vy to get covered.
Mon Jan 30 22:01:28 +0000 2017	Richard Shelby	21111098	826188607459319809	null	It was great to see Dr. Billy Hawkins, President of Talladega College, today in my DC office. https://t.co/xmTOnon77H
Mon Jan 30 22:02:01 +0000 2017	Sen. Tammy Baldwin	1074518754	826188746831908865	null	I cannot and will not support Congressman Price’s confirmation for Secretary of Health and Human Services. https://t.co/1086m1hPoB
Mon Jan 30 22:02:23 +0000 2017	Rob Portman	18915145	826188839265918978	null	I will continue to lead the fight in the Senate to end #humantrafficking. We all must do our part to end this crime… https://t.co/Ywf4uUITqW
Mon Jan 30 22:04:54 +0000 2017	Senator Bob Corker	73303753	826189473163587585	null	No longer will #Iran be given a pass for its hostile activities. My release on the latest ballistic missile test: https://t.co/5Kt8kbJ35y
Mon Jan 30 22:05:01 +0000 2017	Leader McConnell	1249982359	826189501160501249	null	Left wing groups who always oppose #GOP #SCOTUS picks are already against @POTUS' pick, before they are announced. https://t.co/7gSyztusj7
Mon Jan 30 22:08:04 +0000 2017	Chris Van Hollen	18137749	826190267980079108	null	This 5-yr-old U.S. citizen &amp; Maryland resident is not a threat to our country. Donald Trump's executive order is. https://t.co/XAECfWEKNx
Mon Jan 30 22:10:41 +0000 2017	Mike Enzi	291756142	826190927014293505	null	New approach from Pres. @realDonaldTrump will hopefully force D.C. to take a good look at outdated regulations. https://t.co/Ibslw3eZCT
Mon Jan 30 22:11:26 +0000 2017	Tim Scott	217543151	826191117259522048	null	On the phone with a few fellow South Carolinians this afternoon. https://t.co/TKWhHkfwEy
Mon Jan 30 22:12:24 +0000 2017	Senator Ron Johnson	233737858	826191357421158400	null	.@DHSgov is working to #endtrafficking thru the #BlueCampaign. Together we can stop modern-day slavery. Learn more https://t.co/y5TlBUokgg
Mon Jan 30 22:13:39 +0000 2017	Bernie Sanders	29442313	826191673780793344	null	We're not going to shut up. We're going to resist. Stand with @SenateDems tonight at the Supreme Court. https://t.co/Ny57jNFcnt
Mon Jan 30 22:14:15 +0000 2017	Richard Blumenthal	278124059	826191824377171969	null	America must always remain faithful to its values https://t.co/1pTpkKVH3h
Mon Jan 30 22:15:41 +0000 2017	Sen. Maria Cantwell	117501995	826192185150279682	null	I'm proud to join @SenFeinstein bill to overturn President Trump’s un-American &amp; discriminatory executive order. We will not stop fighting.
Mon Jan 30 22:17:05 +0000 2017	Mark Warner	7429102	826192535852822529	null	Just spoke w/ the head of CBP. Told him @CustomersBorder disarray and disrespect at Dulles was totally unacceptable. Pressing for answers
Mon Jan 30 22:18:46 +0000 2017	Sen. Patrick Leahy	242836537	826192960014389249	null	WATCH: Leahy -- “I've tried to give Sen. #Sessions the benefit of the doubt. But there are far too many doubts."  https://t.co/jjEGP6c4UB
Mon Jan 30 22:19:16 +0000 2017	Chuck Schumer	17494010	826193085503721472	null	Republicans &amp; Democrats alike &amp; the American people most of all, deserve to know whether Rex Tillerson would implement the #MuslimBan.
Mon Jan 30 22:19:42 +0000 2017	Mark Warner	7429102	826193196678074368	null	Just spoke w/ the head of CBP. Told him @CustomsBorder disarray and disrespect at Dulles was totally unacceptable. Pressing for answers
Mon Jan 30 22:23:10 +0000 2017	Sen. Tammy Baldwin	1074518754	826194066320789505	null	1/ The American people can’t afford to have our Secretary of State in the pocket of powerful corporations and special interests.
Mon Jan 30 22:23:44 +0000 2017	Sen. Tammy Baldwin	1074518754	826194211523403776	1074518754	2/ That’s why I've joined @SenMarkey in calling on Rex Tillerson to recuse himself from all matters related to ExxonMobil.
Mon Jan 30 22:23:51 +0000 2017	Tom Udall	60828944	826194239096762373	null	This is unacceptable—@POTUS' disastrous exec orders are causing chaos &amp; uncertainty for #NM students. #MuslimBan https://t.co/w2W4gJtkrY
Mon Jan 30 22:24:25 +0000 2017	Senator Jack Reed	486694111	826194383305322498	null	Joined @BloombergTV today to discuss Trump’s unjust #MuslimBan &amp; its impact on our security &amp; economy. Watch:
https://t.co/0hX2e6Bl5i
Mon Jan 30 22:28:00 +0000 2017	Senator Bob Menendez	18695134	826195286296928256	null	The #MuslimBan is unAmerican &amp; we must act. Proud to join @SenFeinstein &amp; @SenSchumer bill that would reverse it b4 more harm is done
Mon Jan 30 22:30:14 +0000 2017	Senator Jeff Merkley	29201047	826195845104021504	null	JOIN/WATCH at 3pmPT/6pmET: I’ll be with @SenateDems @HouseDemocrats at #SCOTUS to demand Trump reverse #MuslimBan https://t.co/kPv9ls2d6r
Mon Jan 30 22:30:48 +0000 2017	Sen Dianne Feinstein	476256944	826195989929275394	null	(1/2) I led @JudiciaryDems in asking @TheJusticeDept: Are Trump’s executive orders being reviewed? https://t.co/iyUrRl7uXl
Mon Jan 30 22:31:13 +0000 2017	Sen Dianne Feinstein	476256944	826196093327200257	476256944	(2/2) It’s up to the Department of Justice to ensure constitutionality of executive actions—White House must continue to respect this role.
Mon Jan 30 22:33:02 +0000 2017	Mike Enzi	291756142	826196549399146496	null	The @DeptVetAffairs has bought land in Cheyenne for the first VA National Cemetery in Wyoming.… https://t.co/Nz2jAzmeDg
Mon Jan 30 22:35:17 +0000 2017	Senator Mike Rounds	2955485182	826197115881680897	null	Congratulations to Samantha Herman of Madison, #SD, for receiving an offer of appointment to @AF_Academy! https://t.co/liURBseZ2J
Mon Jan 30 22:35:34 +0000 2017	Ed Markey	21406834	826197189877657601	null	Sec. of State nominee #RexTillerson should recuse himself from all matters related to @exxonmobil https://t.co/9VZZKNZiDh
Mon Jan 30 22:37:47 +0000 2017	ChuckGrassley	10615232	826197746197540864	null	Christine &amp; Lori from Waterloo and Cedar Falls came to talk to me about breast cancer… https://t.co/KCLRNG0QXn
Mon Jan 30 22:40:18 +0000 2017	Chris Murphy	150078976	826198379797606400	null	Today I introduced legislation to block President Trump's shameful #MuslimBan https://t.co/TA6e9W2OVd
Mon Jan 30 22:40:30 +0000 2017	Senator Bob Casey	171598736	826198430913544192	null	Thank you all for the support, your calls have completely overwhelmed the Senate switchboard. #NoBanNoWall #NoDeVos #NoSessions
Mon Jan 30 22:40:45 +0000 2017	Sen. Maggie Hassan	946549322	826198494444711937	null	Going to the Supreme Court shortly to stand with my fellow @SenateDems &amp; demand reversal of @POTUS’ executive order https://t.co/4RjF5hB4Eg
Mon Jan 30 22:41:19 +0000 2017	Ed Markey	21406834	826198636077936641	null	#ClimateChange, Russian sanctions &amp; role of oil in geopolitics raise q's abt conflicts of interest for #RexTillerson https://t.co/9VZZKNHHLJ
Mon Jan 30 22:42:06 +0000 2017	Senator Bob Casey	171598736	826198832090402818	171598736	For those getting busy signals or full voicemails, please keep trying. We, as your representatives, need to hear from you.
Mon Jan 30 22:43:01 +0000 2017	Senator Chris Coons	15324851	826199062395355136	null	DeVos record on #HigherEducation is not just thin, but nonexistent → https://t.co/mc4OaffoEf #StopDeVos
Mon Jan 30 22:50:00 +0000 2017	Martin Heinrich	1099199839	826200821842849792	null	We also need to implement a #2Gen approach to break the multigenerational cycle of poverty in New Mexico.
Mon Jan 30 22:50:34 +0000 2017	Senator Chris Coons	15324851	826200965690826752	null	Introduced bill to make energy efficiency upgrades to federal buildings via public/private partnerships #energy: https://t.co/DjJruxHheV
Mon Jan 30 22:50:38 +0000 2017	Sen. Tammy Baldwin	1074518754	826200978860957696	null	Tonight, we stand united. Join us at 6:00 pm et on the steps of the Supreme Court. https://t.co/grXMNksQNj
Mon Jan 30 22:50:51 +0000 2017	Senator Chris Coons	15324851	826201037132423168	15324851	This bill will support local jobs, and allow us to invest in clean, efficient energy and water conservation at no real cost to taxpayers.
Mon Jan 30 22:54:26 +0000 2017	Senator Deb Fischer	1071402577	826201936189853696	null	This troubling news is only further proof that the #IranDeal has not deterred Iran’s bad behavior. https://t.co/kxryU1NQHV
Mon Jan 30 22:56:27 +0000 2017	Senator Bob Casey	171598736	826202446032728064	null	Just cast my vote against Mr. Tillerson's nomination for Secretary of State.
Mon Jan 30 22:59:22 +0000 2017	Sen. Jeanne Shaheen	109287731	826203176504274944	null	About to join a candle light vigil in front of the Supreme Court to demonstrate against the #MuslimBan exec order https://t.co/8BMBuKoQjs
Mon Jan 30 23:00:04 +0000 2017	Senator Ben Cardin	109071031	826203354032398338	null	Tonight I'm joining fellow Democrats outside the Supreme Court to stand firm against this #MuslimBan. Join us: https://t.co/Et5PjrSv51
Mon Jan 30 23:03:35 +0000 2017	Sherrod Brown	43910797	826204237986197504	null	Those who do not learn history are doomed to repeat it. #korematsuday 
https://t.co/ogDolYqbQo
Mon Jan 30 23:04:19 +0000 2017	Senator Bob Casey	171598736	826204426016849922	null	Now I'm heading over to the Supreme Court to stand with refugees against @realDonaldTrump's order. watch live. https://t.co/nfcJ7SFxz4
Mon Jan 30 23:05:25 +0000 2017	Ed Markey	21406834	826204701632901120	null	In case you missed @UCSUSA's letter in today's @GlobeOpinion. https://t.co/tWyWJoYP8E https://t.co/UIymkHqDkw
Mon Jan 30 23:05:54 +0000 2017	Senator Mazie Hirono	92186819	826204821397073920	null	I'm live at the Supreme Court with refugees &amp; @SenateDems calling for an end to the #MuslimBan #RefugeesWelcome https://t.co/PEjUtuEZbh
Mon Jan 30 23:07:23 +0000 2017	Mark Warner	7429102	826205195151560704	null	Joining @SenateDems in front of the Supreme Court to rally against @POTUS's un-American immigration order. Watch: https://t.co/cS24jar3zF
Mon Jan 30 23:08:54 +0000 2017	Senator Tim Kaine	172858784	826205575591624709	null	Joining Democratic colleagues outside Supreme Court to speak out on Pres Trump's un-American #MuslimBan. Watch here: https://t.co/mSoDydyfK6
Mon Jan 30 23:08:56 +0000 2017	Senator Rand Paul	216881337	826205585272164358	null	It's time we return to sound money and sound fiscal policy. https://t.co/mOM2iR85iS
Mon Jan 30 23:09:15 +0000 2017	Senator Roy Blunt	21269970	826205665488146434	null	I always encourage constituents to share their concerns. If your call isn’t getting through, please contact me here: https://t.co/Ncmyost76C
Mon Jan 30 23:11:01 +0000 2017	Mike Enzi	291756142	826206111237804032	null	Wyoming will finally have a VA National Cemetery to honor its veterans. https://t.co/dQdi0vtuEV https://t.co/QGAE5T1pHV
Mon Jan 30 23:11:57 +0000 2017	Senator Angus King	1068481578	826206346043351040	null	I believe we must pursue solutions that will actually protect our homeland...
Mon Jan 30 23:13:10 +0000 2017	Senator Angus King	1068481578	826206649765527552	1068481578	…which is why I voted for the extensive border security provisions in comprehensive immigration reform bill passed by the Senate in 2013.
Mon Jan 30 23:13:51 +0000 2017	Kirsten Gillibrand	72198806	826206822893813760	null	I'm voting no on Rex Tillerson's nomination as Secretary of State and will urge my Senate colleagues to join me.
Mon Jan 30 23:14:00 +0000 2017	Chris Murphy	150078976	826206861967896576	null	Joining Democratic leaders, refugees &amp; immigrants at the steps of the Supreme Court to demand Trump reverse his hat… https://t.co/QX2rhIIm8O
Mon Jan 30 23:14:20 +0000 2017	Kirsten Gillibrand	72198806	826206942880219136	72198806	I'm concerned about his enormous conflicts of interest and disturbed by his evasion on basic questions about human rights.
Mon Jan 30 23:14:48 +0000 2017	Mike Enzi	291756142	826207062220800001	null	Joined @SenJohnBarrasso introducing a resolution of disapproval to overturn BLM's methane venting and flaring rule.… https://t.co/V6sd3vmKgO
Mon Jan 30 23:14:56 +0000 2017	Senator Angus King	1068481578	826207097507500033	1068481578	The latest actions taken by this Administration, however, don't protect us, but actually compromise our nation's security.
Mon Jan 30 23:15:12 +0000 2017	Kirsten Gillibrand	72198806	826207161621557249	72198806	Our Secretary of State must be willing to stand up for our values. Not convinced that Rex Tillerson would use this position to do that.
Mon Jan 30 23:15:20 +0000 2017	Martin Heinrich	1099199839	826207196627222528	null	I've continued to engage with religious communities in NM and today I met with faith leaders from the Sikh communit… https://t.co/dw56SP6Ph3
Mon Jan 30 23:16:12 +0000 2017	Senator Dick Durbin	247334603	826207415284674561	null	I'm joining fellow @SenateDems on the steps of the Supreme Court to call for #NoBanNoWall—watch live here: https://t.co/Oyzfsjwe36
Mon Jan 30 23:16:34 +0000 2017	Ed Markey	21406834	826207505659342850	null	LIVE: @SenateDems @HouseDemocrats hold a vigil to call on @realDonaldTrump to reverse exec orders. #NoBanNoWall https://t.co/HX57D2IZUL
Mon Jan 30 23:17:19 +0000 2017	Senator Angus King	1068481578	826207696135270400	1068481578	They only isolate America frm our allies, marginalize US Muslim population who are often the source for info that helps prevent terrorism.
Mon Jan 30 23:17:50 +0000 2017	Senator Angus King	1068481578	826207826913742849	1068481578	It is inconsistent with who we are as a country.
Mon Jan 30 23:18:18 +0000 2017	Senator Angus King	1068481578	826207941883752448	1068481578	Worse this order focuses exclusively upon majority Muslim countries, &amp; plays right into the hands of ISIS which has been trying for years…
Mon Jan 30 23:19:40 +0000 2017	Senator Angus King	1068481578	826208285149761536	1068481578	...to bait us into converting our opposition to their isolated brand of radical terrorism into a war of America against the Muslim world.
Mon Jan 30 23:20:01 +0000 2017	Senator Angus King	1068481578	826208377147650048	1068481578	Unfortunately, President Trump has taken the bait – and the fight against ISIS just got a lot harder.
Mon Jan 30 23:23:49 +0000 2017	Richard Shelby	21111098	826209331280539650	null	Today @AerojetRdyne announced that it is bringing 100 new jobs to Huntsville. This is excellent news for north #AL &amp; our entire state.
Mon Jan 30 23:24:12 +0000 2017	Senator Patty Murray	293131808	826209428097683456	null	We should all find strength &amp; resolve in the many thousands of people standing up to say, this is our country too. https://t.co/N5ROeHo3U6
Mon Jan 30 23:24:39 +0000 2017	Richard Shelby	21111098	826209539317985282	null	Huntsville's world-class workforce &amp; long history of supporting our nation’s space &amp; defense needs makes the area an attractive location.
Mon Jan 30 23:25:19 +0000 2017	Richard Shelby	21111098	826209707849297922	null	I look forward to working with @AerojetRdyne &amp; other businesses to bring economic development to Alabama.
Mon Jan 30 23:28:47 +0000 2017	Kamala Harris	30354991	826210583225704448	null	Right now, I’m joining w/ my fellow Dems on the steps of the Supreme Court to protest Trump’s #MuslimBan. Watch: https://t.co/LUfMNsMfqn
Mon Jan 30 23:31:33 +0000 2017	Mark Warner	7429102	826211276716175360	null	Proud to be standing with refugees like Farrah &amp; against @POTUS's un-American Executive Order. #NoBan https://t.co/khAo72KxqX
Mon Jan 30 23:31:50 +0000 2017	Ron Wyden	250188760	826211349739008000	null	Standing in solidarity as a NATION of immigrants outside the Supreme Court. Watch: https://t.co/7pX6lEdMJg
Mon Jan 30 23:33:16 +0000 2017	David Perdue	2863210809	826211709295681538	null	.@POTUS' recent action to #temporarily suspend refugee admissions to the U.S. directly deals with terror threats. https://t.co/PrKoVhLx4e
Mon Jan 30 23:34:10 +0000 2017	Sen. Maggie Hassan	946549322	826211936320774144	null	I’m joining @SenFeinstein &amp; others in introducing a measure to reverse @POTUS’s dangerous &amp; un-American exec. order https://t.co/Njp42fpFXM
Mon Jan 30 23:37:08 +0000 2017	Sen. Heidi Heitkamp	1061029050	826212680960770048	null	The Archbishop of Chicago, Blase J. Cupich said the president's refugee ban "is contrary to both Catholic and Ameri… https://t.co/oue2nVmzPJ
Mon Jan 30 23:37:08 +0000 2017	Shelley Moore Capito	193794406	826212684240650242	null	ICYMI: Spoke on the @SenateFloor about my joint-effort w @SenateMajLdr to block Obama’s final anti-coal rule. WATCH: https://t.co/LfTFXgiHXt
Mon Jan 30 23:42:16 +0000 2017	Johnny Isakson	78403308	826213975230668800	null	Legislation to preserve, expand @KennesawNPS w/ @RepLoudermilk &amp; @sendavidperdue passed the U.S. House! Comes to the Senate for a vote next.
Mon Jan 30 23:43:13 +0000 2017	Sheldon Whitehouse	242555999	826214213412651012	null	I won’t support Rex Tillerson’s nomination for Secretary of State. Here’s my full statement: https://t.co/okaVJNo8Wx
Mon Jan 30 23:45:05 +0000 2017	Sen. Heidi Heitkamp	1061029050	826214681660399616	null	Join in concern expressed by former Sec. of Defense Robert Gates on Trump's refugee ban &amp; its impact on those who h… https://t.co/GASQImAvxf
Mon Jan 30 23:46:20 +0000 2017	Senator Ben Cardin	109071031	826214997130956801	null	To whom does "give me your tired, your poor, your huddled masses yearning to breathe free" apply if not to refugees? #NoBanNoWall
Mon Jan 30 23:47:46 +0000 2017	Ben Sasse	1480852568	826215359237804032	null	"Twitter is really just a fart."
- Mike Rowe

@mikeroweworks
Mon Jan 30 23:49:55 +0000 2017	Kamala Harris	30354991	826215900860780544	null	Proud to work w/ @PattyMurray to author a letter to @POTUS demanding he revoke the EO targeting refugees. #NoBanNoWall
Mon Jan 30 23:50:05 +0000 2017	Sen. Heidi Heitkamp	1061029050	826215943697166336	null	Fmr Dir. of Nat. Counterterrorism Center said refugee ban will alienate allies, isolate Am. Muslims who help root o… https://t.co/bVFuSGcixT
Mon Jan 30 23:50:32 +0000 2017	Kamala Harris	30354991	826216056180113408	30354991	As a nation of immigrants, this #MuslimBan runs counter to what truly makes America great: our diversity and our compassion.
Mon Jan 30 23:51:01 +0000 2017	Senator Joe Manchin	234374703	826216176384622592	null	My statement on the Administration's executive order on immigration vetting measures: https://t.co/Q32wsAl5nx
Mon Jan 30 23:51:03 +0000 2017	Sheldon Whitehouse	242555999	826216186123804676	null	Congratulations to Col. Ann Assumpico on being sworn in as the 13th superintendent of the @RIStatePolice. I wish yo… https://t.co/k3ZYE4szSx
Mon Jan 30 23:51:11 +0000 2017	Kamala Harris	30354991	826216219715969028	30354991	Executive action that denies entry to those fleeing violence while putting one religion over another is unconscionable and unconstitutional.
Mon Jan 30 23:51:26 +0000 2017	Chuck Schumer	17494010	826216279681929217	null	Hear from @SenFranken now! #NoBanNoWall https://t.co/cbVnbWICXL
Mon Jan 30 23:53:11 +0000 2017	Ron Wyden	250188760	826216722826928128	250188760	We're here to deliver a message: this illegal order will not stand. And we're going to fight like hell.
Mon Jan 30 23:53:15 +0000 2017	Senator Ben Cardin	109071031	826216740459839489	null	I'm deeply offended and ashamed of @POTUS' exec actions against immigrants &amp; refugees. They only fuel hate that help terrorist cells recruit
Mon Jan 30 23:53:54 +0000 2017	Lindsey Graham	432895323	826216900757692420	null	Statement on Betsy DeVos for Secretary of Education. https://t.co/GHxDl5pbdX
Mon Jan 30 23:54:46 +0000 2017	Sen. Maggie Hassan	946549322	826217121977888769	null	IMPORTANT: Open enrollment ends tomorrow. Don’t wait, visit https://t.co/96EWg4uwYv NOW to #getcovered
Mon Jan 30 23:55:18 +0000 2017	Senator Bob Casey	171598736	826217255067324417	null	Mr. Tillerson &amp; I have basic disagreements: I was very concerned about his refusal to say Russia is complicit in war crimes
Mon Jan 30 23:55:53 +0000 2017	Senator Bob Casey	171598736	826217399921864704	null	Mr. Tillerson worked to undermine U.S. sanctions following Russia’s invasion of Ukraine in 2014
Mon Jan 30 23:55:58 +0000 2017	Ron Wyden	250188760	826217422088728576	250188760	This order emboldens terrorists. It hurts our allies in the fight against ISIS. It endangers America.
Mon Jan 30 23:56:33 +0000 2017	Senator Bob Casey	171598736	826217570269282304	null	Mr. Tillerson also accepted the Order of Friendship award from Vladimir Putin’s regime, which deeply troubled me
Mon Jan 30 23:56:54 +0000 2017	Senator Bob Casey	171598736	826217658349711360	null	Russia must be held accountable. Its efforts to undermine our democracy and our allies must be met with resistance, not indifference
Mon Jan 30 23:57:35 +0000 2017	Senator Bob Casey	171598736	826217828801998849	null	I have serious concerns about the direction that Mr. Tillerson would guide our foreign policy, so I have voted 'no.'
Mon Jan 30 23:58:01 +0000 2017	Shelley Moore Capito	193794406	826217936302047232	null	ICYMI: @BDTonline has more details on a new #Obamacare replacement plan I’m supporting in the Senate: https://t.co/cMi8LikMFQ
Mon Jan 30 23:58:55 +0000 2017	Senator Ben Cardin	109071031	826218164799340545	null	I have constituents who were detained at airports. Who are frightened. Targeting immigrants for their faith is unAmerican. #NoBanNoWall
Tue Jan 31 00:04:18 +0000 2017	Jeff Flake	16056306	826219518921945089	null	Looking forward to the imminent #SCOTUS announcement and doing whatever it takes to make an up or down vote on the nominee happen.
Tue Jan 31 00:04:24 +0000 2017	Senator Ben Cardin	109071031	826219544142368769	null	And let the facts stand firm: it is harder to enter the US as a refugee than on any other visa. Exec actions solve nothing. #RefugeesWelcome
Tue Jan 31 00:04:33 +0000 2017	Sen. John Barrasso	202206694	826219581572276225	null	Teamed up w/ @RepRobBishop in introducing resolution of disapproval aimed at eliminating BLM’s methane rule. #CRA https://t.co/Om8ZBp8TtI
Tue Jan 31 00:06:04 +0000 2017	Sen. John Barrasso	202206694	826219965137219584	null	It is the job of the EPA and the states, not the Bureau of Land Management, to regulate air quality. https://t.co/Om8ZBp8TtI
Tue Jan 31 00:08:12 +0000 2017	Senator Bob Casey	171598736	826220501819412480	null	Incredible scene here at the Supreme Court. This is what America is about- standing together for all faiths, famili… https://t.co/UtTUuD346s
Tue Jan 31 00:10:11 +0000 2017	Senator Tom Carper	249787913	826220998064209925	null	My view of the Capitol tonight alongside @SenateDems and hundreds of people standing up against the un-American… https://t.co/l9WcSWfopA
Tue Jan 31 00:12:00 +0000 2017	Shelley Moore Capito	193794406	826221458342830080	null	.@DEAHQ is working w/ #CharlestonWV to become a safe, drug-free city. Glad my staff could be there for the program’… https://t.co/8kxPBjOSCA
Tue Jan 31 00:13:24 +0000 2017	Senator Bob Casey	171598736	826221808898670592	null	It's pretty simple, Americans want refugees to be treated fairly and equally. #NoBanNoWall https://t.co/VRfZ2Spd4u
Tue Jan 31 00:13:32 +0000 2017	Sen Dianne Feinstein	476256944	826221841995984896	null	Today 33 @SenateDems introduced a bill to repeal President Trump's discriminatory executive order. https://t.co/wNpB4vLZxi
Tue Jan 31 00:14:20 +0000 2017	Senator Jack Reed	486694111	826222046191480833	null	Rallying w/ citizens &amp; @SenateDems at @USSupremeCourt against Trump's intolerant &amp; misguided order on refugees.… https://t.co/e4QPoqW4gb
Tue Jan 31 00:15:01 +0000 2017	Martin Heinrich	1099199839	826222214748000262	null	I will never relent in safeguarding the rights of all New Mexicans.
Tue Jan 31 00:15:07 +0000 2017	Sen Dianne Feinstein	476256944	826222242929471490	476256944	The order is unnecessary, unconstitutional and un-American. Watch my remarks explaining why. https://t.co/y8ErC2vyDH
Tue Jan 31 00:15:49 +0000 2017	Sen Dianne Feinstein	476256944	826222417370550273	476256944	.@SenSchumer asked that our bill to rescind the order be immediately voted on. Republicans denied that request. We will continue the fight.
Tue Jan 31 00:17:34 +0000 2017	Johnny Isakson	78403308	826222858481315840	null	Ocmulgee Natl Monument expansion also passed in US House. Would also create GA's 1st national historical park! Hope for Senate passage soon.
Tue Jan 31 00:20:35 +0000 2017	Sheldon Whitehouse	242555999	826223617662918656	null	United, @SenateDems &amp; @HouseDemocrats stand with those here in DC &amp; around the US pledging to fight @POTUS's un-Ame… https://t.co/HbVWpvmLyu
Tue Jan 31 00:24:20 +0000 2017	Chuck Schumer	17494010	826224558902562816	null	On now: https://t.co/29dNrIEJec
Tue Jan 31 00:26:01 +0000 2017	Mike Enzi	291756142	826224982757871617	null	Appreciate that President Trump took action today to help roll back the red tape from Washington.  https://t.co/Ibslw3eZCT
