created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Wed Feb 08 20:03:40 +0000 2017	Senator Roy Blunt	21269970	829420453701758976	null	Congrats to my friends Tom, @carriesmanyhats, &amp; @FoxyTimeSports on marking the 2nd year of the @tombradleyshow https://t.co/5Y6QG8TRom
Wed Feb 08 20:06:21 +0000 2017	Ed Markey	21406834	829421128183595008	null	My constituents &amp; Americans all across the U.S. are concerned about the independence and integrity of DOJ under @realDonaldTrump. #Sessions
Wed Feb 08 20:08:04 +0000 2017	Ed Markey	21406834	829421560528306177	null	The voices and legacy of Coretta Scott King &amp; MLK are as much a part of #MA history as the American Revolution, John Adams &amp; JFK. #Sessions
Wed Feb 08 20:07:59 +0000 2017	Amy Klobuchar	33537967	829421539133112320	null	Was an honor to be recognized by @CADCA &amp; their drug treatment advocates. Know that together we can build a healthier &amp; safer country.
Wed Feb 08 20:09:20 +0000 2017	Ed Markey	21406834	829421876992675840	null	What @SenWarren was doing last night was standing up for equal justice the way #MA has always stood up for equal justice. #Sessions
Wed Feb 08 20:11:58 +0000 2017	Ed Markey	21406834	829422541726957568	null	.@SenateMajLdr used an arcane Senate rule to silence @SenWarren. But all people of good conscience will never be silenced. #LetLizSpeak
Wed Feb 08 20:15:00 +0000 2017	Tom Udall	60828944	829423304612184065	null	Talked to @mitchellreports abt reading Coretta Scott King's letter after @SenWarren was silenced for doing the same https://t.co/JPmsVsNX66
Wed Feb 08 20:15:17 +0000 2017	Rob Portman	18915145	829423377672765441	null	It was an important conversation about the work to #endtrafficking. #IAmJaneDoe is a powerful film, &amp; one that will… https://t.co/G6biOpYycn
Wed Feb 08 20:15:43 +0000 2017	Martin Heinrich	1099199839	829423487001493506	null	Just read Coretta Scott King​'s letter on Senate Floor. 
@SenWarren was silenced by Rs for reading the same letter. #LetLizSpeak
Wed Feb 08 20:16:52 +0000 2017	Kamala Harris	30354991	829423772700704784	null	.@SenateDems are continuing to #HoldTheFloor to oppose Sen. Sessions' nomination as AG. I'll be speaking soon. Watch on @CSPAN.
Wed Feb 08 20:18:23 +0000 2017	Chris Murphy	150078976	829424156387246082	null	Had the chance to chat with our DC interns today. Grateful for their hard work these past few weeks as phones have been ringing off the hook
Wed Feb 08 20:18:42 +0000 2017	Sen Dianne Feinstein	476256944	829424237077266454	null	The attorney general must be the lawyer for the entire country, not the president. Independence is key. https://t.co/19Kip2MseM
Wed Feb 08 20:22:03 +0000 2017	Sen. Tammy Baldwin	1074518754	829425078689464320	null	Today - together - we insisted that Mrs. King's words matter in this debate. #ShePersisted https://t.co/REdPfhUQPM
Wed Feb 08 20:24:18 +0000 2017	Kamala Harris	30354991	829425646820589570	null	I like to joke, my sister and I grew up surrounded by adults who spent their full time marching and shouting for this thing called justice.
Wed Feb 08 20:24:48 +0000 2017	Kamala Harris	30354991	829425771777294337	null	If SCOTUS had not ruled the way they did in Brown v. Board of Education, I wouldn’t be standing here in the U.S. Senate. #HoldTheFloor
Wed Feb 08 20:26:39 +0000 2017	Kamala Harris	30354991	829426236627808257	null	The DOJ must be able to ensure fair and impartial justice for all Americans. That best articulates the spirit behind our judicial system.
Wed Feb 08 20:27:13 +0000 2017	Kamala Harris	30354991	829426380110721025	null	A harm against one of us is a harm against all of us — as a civil society, we can’t let the voiceless fight alone. #HoldTheFloor
Wed Feb 08 20:28:00 +0000 2017	Kamala Harris	30354991	829426576362237952	null	This is not a debate about a president’s nominee — it is a debate about the fundamental values of our country.
Wed Feb 08 20:28:51 +0000 2017	Rob Portman	18915145	829426789135089682	null	Met w/ Cincinnati @NIOSH leadership to discuss how they're keeping #Ohio workers safe. I'm working w/ HHS to keep t… https://t.co/o8HJOXREcw
Wed Feb 08 20:30:26 +0000 2017	Kamala Harris	30354991	829427189435269122	null	It is the DOJ that addresses systemic inequalities that exist in our system, but it is Senator Sessions who fought against reform.
Wed Feb 08 20:31:13 +0000 2017	Kamala Harris	30354991	829427387062505474	null	Sen. Sessions voted to gut the Voting Rights Act and then called the @NAACP “un-American.” #HoldTheFloor
Wed Feb 08 20:31:57 +0000 2017	Kamala Harris	30354991	829427569468571651	null	Sen. Sessions voted no when both Democrats and Republicans came together to reauthorize the Violence Against Women Act.  #HoldTheFloor
Wed Feb 08 20:32:39 +0000 2017	Mike Enzi	291756142	829427746757607434	null	Intro’d bill w/ @SenJohnBarrasso &amp; @SenOrrinHatch to ensure states get first say to regulate hydraulic fracturing. https://t.co/m3QkVsyOxL
Wed Feb 08 20:33:23 +0000 2017	Kamala Harris	30354991	829427932934373377	null	In short: to the vast majority of Americans who need an advocate for justice and equality, Senator Session has not been your advocate.
Wed Feb 08 20:34:27 +0000 2017	Kamala Harris	30354991	829428200036040706	null	What makes us right and great as a county are our values and ideals rooted in justice and equality. #HoldTheFloor
Wed Feb 08 20:35:11 +0000 2017	Kamala Harris	30354991	829428385520693248	null	You deserve an Attorney General who recognizes the full human equality of ALL our people. #HoldTheFloor
Wed Feb 08 20:36:13 +0000 2017	Senator Mike Rounds	2955485182	829428644615487492	null	Spoke on the #Senate floor in support of my colleague, @SenatorSessions, who is extremely qualified to serve as U.S… https://t.co/L1GXN6OCjm
Wed Feb 08 20:36:08 +0000 2017	Senator Chris Coons	15324851	829428622918311936	null	Meeting w/ ambassadors from Poland &amp; the Baltics, NATO allies concerned about Russian aggression. We must stand wit… https://t.co/C44BKTNgWo
Wed Feb 08 20:36:39 +0000 2017	Chris Murphy	150078976	829428753092771840	null	Why "wow"?  Neocons have been calling critics of military policy unpatriotic for years. Surprised it took Trump so… https://t.co/inqgUYkpiN
Wed Feb 08 20:36:48 +0000 2017	Martin Heinrich	1099199839	829428791990767616	null	We will not be silenced. We will persist. #StopSessions​ #ShePersisted https://t.co/yMF13qbCqi
Wed Feb 08 20:37:25 +0000 2017	Kamala Harris	30354991	829428947301629962	null	The gains that our country has made are not permanent. It is incumbent on the Attorney General to fight for the rights of all our people.
Wed Feb 08 20:40:31 +0000 2017	Senator Bob Casey	171598736	829429724397109248	null	Thank you for your calls, emails, and tweets- I will not stop fighting for our children. https://t.co/CzPY9zPc8q https://t.co/cnTZXfvGNa
Wed Feb 08 20:40:47 +0000 2017	Rob Portman	18915145	829429794672672770	null	Always good to meet with @OHNationalGuard Major General Mark Bartman. We discussed priorities for our #Ohio Guardsm… https://t.co/4ABjY8qcMX
Wed Feb 08 20:41:00 +0000 2017	Pat Roberts	75364211	829429849370550273	null	Great to visit with @kstate Pres. Gen. Richard Myers today to catch up on the latest at KSU. Look forward to being… https://t.co/JECHCWYj23
Wed Feb 08 20:43:54 +0000 2017	Senator Jeff Merkley	29201047	829430579028439040	null	Great to speak with @DebKnappKATU @KATUNews about #SCOTUS, #MuslimBan, calling on GOP to #LetLizSpeak… https://t.co/cOds7Gkmqa
Wed Feb 08 20:45:26 +0000 2017	Dean Heller	266133081	829430964929646592	null	Check out my #CadillacTax speech on the #Senate floor today. It must be repealed to help #NV's middle-class. WATCH: https://t.co/u3nYVBBNwi
Wed Feb 08 20:49:55 +0000 2017	Sheldon Whitehouse	242555999	829432093369389057	null	I won't vote to confirm Sen. Sessions. Not confident as AG he'll be able to stand up to the pressure we can expect… https://t.co/6H2GlHlNe5
Wed Feb 08 20:50:38 +0000 2017	Cory Gardner	235217558	829432270897426432	null	Always enjoy sitting down &amp; discussing rural issues w/ a fellow Coloradan from the Eastern Plains, Cheyenne County… https://t.co/cFlbd0JeEJ
Wed Feb 08 20:50:50 +0000 2017	Kamala Harris	30354991	829432322202157056	null	No one said it better than Coretta Scott King: "Freedom is never really won. You earn it and win it in every genera… https://t.co/jW9IHT915o
Wed Feb 08 20:54:17 +0000 2017	Jerry Moran	18632666	829433189919813632	null	Praying for @WichitaPolice’s Officer Brian Arterburn, and joined @kfdinews in wishing him a full and speedy recovery.
Wed Feb 08 20:55:15 +0000 2017	Jerry Moran	18632666	829433433302634496	null	Praying for @WichitaPolice’s Officer Brian Arterburn, and joined @kfdinews in wishing him a full and speedy recover… https://t.co/cgv0Fe9PSM
Wed Feb 08 20:58:33 +0000 2017	Senator John Hoeven	382791093	829434264794062850	null	I met with #NorthDakota health professionals to see how we can best support #ruralhealth and access to care. https://t.co/4334LydCGv
Wed Feb 08 21:02:01 +0000 2017	Mike Enzi	291756142	829435137339379712	null	Wyo &amp; other states who already regulate hydraulic fracturing shouldn't see their efforts superseded by Washington. https://t.co/m3QkVsyOxL
Wed Feb 08 21:04:03 +0000 2017	Senator Angus King	1068481578	829435650113941504	null	Pitched in on the phones this morning. We’re listening! Keep engaged, keep involved, keep in touch #mepolitics https://t.co/CObAnovGz7
Wed Feb 08 21:04:44 +0000 2017	Senator Joe Donnelly	216503958	829435820696297476	null	Joe’s staff attended the @GLCommerce State of the Cities and County event to discuss job &amp; economic growth. https://t.co/tgxTTyBDGz
Wed Feb 08 21:07:47 +0000 2017	ChuckGrassley	10615232	829436586358042624	null	Reps from the Iowa Board of Medicine https://t.co/NohY5gTt2Q
Wed Feb 08 21:08:27 +0000 2017	Mark Warner	7429102	829436754692288517	null	We need an independent voice for Attorney General. I will vote NO on Senator Sessions’ nomination tonight. https://t.co/jZ9ZOQMbQo
Wed Feb 08 21:09:07 +0000 2017	Elizabeth Warren	970207298	829436925362700290	null	.@AntiochCollege's Coretta Scott King Center is right: Mrs. King’s words about Sessions should be heard. Thank you. https://t.co/TqDT2Ume4r
Wed Feb 08 21:16:17 +0000 2017	Tom Udall	60828944	829438728292687876	null	Went on @CBSNews to say we need open debate on #Sessions—including Mrs. King's letter about his civil rights record https://t.co/uRlc4wmxIx
Wed Feb 08 21:19:00 +0000 2017	Sen. Tammy Baldwin	1074518754	829439412857495552	null	.@Bucks basketball is coming to the Fox Valley! Very excited for the start of @BucksDLeague. Let’s #OwnTheFuture… https://t.co/BNkL7h8mRj
Wed Feb 08 21:22:53 +0000 2017	ChuckGrassley	10615232	829440386342932480	null	Informative presentation by the Camanche-DeWitt Anti-Drug Coalition https://t.co/DqyCkcSw1C
Wed Feb 08 21:27:14 +0000 2017	Senator Deb Fischer	1071402577	829441483489103877	null	Pleasure to sit down with members of the Nebraska Rural Water Association and hear about their work in rural NE. https://t.co/5HpI3yndbQ
Wed Feb 08 21:31:15 +0000 2017	Johnny Isakson	78403308	829442492319817733	null	On w/ @jaketapper next on @CNN with an update on Senate confirmation votes &amp; bipartisan @VAChair committee vote for Shulkin to lead the VA.
Wed Feb 08 21:33:05 +0000 2017	Kamala Harris	30354991	829442955563896833	null	Misty Copeland, raised in CA, began her ballet studies at age 13 &amp; later became the first black woman to perform th… https://t.co/eOJs5VK8Et
Wed Feb 08 21:33:22 +0000 2017	Sen Dianne Feinstein	476256944	829443025231306753	null	Indefensible for Republicans to shut down @SenWarren when she tried to read Coretta Scott King letter. https://t.co/Hb6yqFiX3k #LetLizSpeak
Wed Feb 08 21:34:22 +0000 2017	Sen Dianne Feinstein	476256944	829443277879287809	null	Indefensible for Republicans to shut down @SenWarren when she tried to read Coretta Scott King letter. #LetLizSpeak https://t.co/Hb6yqF1lEK
Wed Feb 08 21:35:06 +0000 2017	Sen. Maggie Hassan	946549322	829443462713925632	null	.@SenatorShaheen &amp; I are demanding answers from @KaleoPharma on price hike for life-saving overdose prevention drug https://t.co/s7q5IB6XzF
Wed Feb 08 21:35:46 +0000 2017	Mike Lee	88784440	829443631186599947	null	For those who think we should try to repair #Obamacare: https://t.co/dMHwygjNxu
Wed Feb 08 21:36:57 +0000 2017	Senator Roger Wicker	264219447	829443928575193088	null	Working with @SenThadCochran to dismantle Obamacare's Independent Payment Advisory Board. https://t.co/oV2bfEW2Fp #ObamacareRepeal #IPAB
Wed Feb 08 21:38:51 +0000 2017	Senator Roy Blunt	21269970	829444407501795328	null	Congrats to Joshua Traxel of #Rolla, chosen as a 2017 Military Child of the Year semifinalist by @Op_Homefront. https://t.co/KtahltGyGy
Wed Feb 08 21:43:00 +0000 2017	Mike Enzi	291756142	829445452336504835	null	If states already responsibly regulate hydraulic fracturing, no need for Washington to step in. https://t.co/m3QkVsQppj
Wed Feb 08 21:47:32 +0000 2017	Tammy Duckworth	1058520120	829446591299911681	null	Members of #IL Critical Access Hospital Network &amp; I discussed how we can work together to improve #healthcare servi… https://t.co/NSm2JjivsF
Wed Feb 08 21:48:04 +0000 2017	Senator Chris Coons	15324851	829446726813626369	null	Today I joined @mitchellreports on @MSNBC to talk about @POTUS' travel ban &amp; last week's military operation in Yemen https://t.co/kWyUN0JNaq
Wed Feb 08 21:50:11 +0000 2017	Senator Todd Young	234128524	829447256831049729	null	How do we measure success in the propaganda war against ISIS? I pressed for answers. https://t.co/2wszzHRujT
Wed Feb 08 21:54:05 +0000 2017	Senator Tim Kaine	172858784	829448240256921602	null	Speaking on floor against the nomination of Jeff Sessions at 5pm. I do not have confidence in his ability to be a champion for civil rights
Wed Feb 08 21:54:43 +0000 2017	Senator John Boozman	5558312	829448399552405505	null	Talking w/ @Conway_Chamber abt generating economic growth &amp; business expansion and abt how federal policies impact… https://t.co/sWv7945aEv
Wed Feb 08 21:58:25 +0000 2017	Chris Van Hollen	18137749	829449331006636032	null	I don't believe Sen. Sessions will be a fighter for justice or a check on a POTUS w/ open disdain for the judiciary. https://t.co/tSjgqF0pGK
Wed Feb 08 21:58:51 +0000 2017	Senator Tim Kaine	172858784	829449441438482432	null	I believe the constitutional duty to "advise and consent" on nominations should allow full debate #ShePersisted #LetLizSpeak
Wed Feb 08 21:59:58 +0000 2017	Tom Cotton	968650362	829449722616242177	null	I was very impressed by my meeting with Judge Neil Gorsuch today, as I've been impressed with his judicial record. https://t.co/Zgtsk8F5Vq
Wed Feb 08 22:00:52 +0000 2017	Tom Cotton	968650362	829449948756316160	null	Joining @wolfblitzer on @CNNSitRoom shortly. Tune in!
Wed Feb 08 22:03:02 +0000 2017	David Perdue	2863210809	829450494158454788	null	#Federaldebt is greatest threat to #nationalsecurity. Unacceptable to undercut women &amp; men in uniform w/ poor feder… https://t.co/n5roSsajrJ
Wed Feb 08 22:03:59 +0000 2017	Sen Dianne Feinstein	476256944	829450733288165377	null	Senator Sessions’s views on immigration are extremely concerning and call into question his impartiality. https://t.co/xgpVKsmNpJ
Wed Feb 08 22:08:39 +0000 2017	Senator Jim Risch	1096059529	829451907781558273	null	Always enjoy welcoming #Idahoans to DC – thx to the 20 groups who have visited so far this week. All pics here:… https://t.co/doJDOUkYob
Wed Feb 08 22:09:32 +0000 2017	John McCain	19394188	829452129404346380	null	.@intel's $7B investment in #Arizona reflects state's dynamic workforce &amp; reputation as a great place to do busines… https://t.co/hvjkPm5PD4
Wed Feb 08 22:10:54 +0000 2017	Ed Markey	21406834	829452473471533056	null	I do not believe Senator #Sessions will be and independent US Attorney General and stand up to @realDonaldTrump whe… https://t.co/eFJufLiVTF
Wed Feb 08 22:12:41 +0000 2017	John McCain	19394188	829452921678946305	null	Introd bipartisan bill ensuring Congress has oversight of any decision impacting ability to hold #Russia accountable https://t.co/HCAGYFTS6f
Wed Feb 08 22:12:46 +0000 2017	Senator Gary Peters	236511574	829452940670861313	null	Joined @SenDeanHeller, @RepKClark @RosLehtinen to intro PAWS Act to help domestic violence victims &amp; their pets https://t.co/E3jlgELu8p
Wed Feb 08 22:13:39 +0000 2017	Senator Gary Peters	236511574	829453163841335309	null	Abusers often exploit emotional attachment victims have with their pets, leaving victims to choose b/n their own sa… https://t.co/1kM2V3o2yz
Wed Feb 08 22:15:24 +0000 2017	Senator Roger Wicker	264219447	829453604675219458	null	Today I questioned IGs about @FirstNetGov &amp; possible use of @msstate’s #UAS Center of Excellence in #Starkville: https://t.co/Vdlm5Ugj5q
Wed Feb 08 22:17:48 +0000 2017	SenDanSullivan	2891210047	829454210265645057	null	Look forward to welcoming Prime Minister Shinzo Abe of Japan, one of America's most crucial longstanding allies. https://t.co/QnU7Z6kpLA
Wed Feb 08 22:19:09 +0000 2017	Amy Klobuchar	33537967	829454547416399872	null	Talked w @MajorChiefs &amp; #MajorCountySheriffs today about how fed government must continue to be a partner for local law enforcement.
Wed Feb 08 22:23:00 +0000 2017	Ed Markey	21406834	829455517521235968	null	.@SenWarren deserves an apology for being silenced after reading the words of Coretta Scott King. #LetLizSpeak https://t.co/sx1oWBiDWt
Wed Feb 08 22:25:24 +0000 2017	Senator John Boozman	5558312	829456122465644544	null	Member of my staff discussed importance of child nutrition advocacy @ AR School Nutrition Association State Legisla… https://t.co/EI0txsRjjl
Wed Feb 08 22:25:45 +0000 2017	Mike Enzi	291756142	829456211170967552	null	Calling all Wyoming small business owners. Check out 2017 GRO-Biz Conference and Idea Expo in Casper on Feb 22 &amp; 23… https://t.co/a11qkz0MLN
Wed Feb 08 22:26:16 +0000 2017	Shelley Moore Capito	193794406	829456338656845826	null	In honor of @huntingtoncity native, Feb 1 is now Carter G. Woodson Day in WV. Glad my staff was on hand to celebrat… https://t.co/dzRjfR6uCS
Wed Feb 08 22:29:17 +0000 2017	Chris Murphy	150078976	829457099641978880	null	Glad to see the Navy taking steps to support sailors' #mentalhealth by expanding suicide prevention programs: https://t.co/kDmZfiKsKR
Wed Feb 08 22:30:01 +0000 2017	Kamala Harris	30354991	829457282677223424	null	I’m talking with my colleagues to vote NO on Sessions, but I need your help. Call your Senators at (202) 224-312.
Wed Feb 08 22:33:39 +0000 2017	JohnCornyn	13218102	829458199413678082	null	Cornyn on Warren rebuke: U.S. Senate not a 'mud wrestling ring' https://t.co/YiCGxEescy via @houstonchron
Wed Feb 08 22:35:03 +0000 2017	Cory Booker	15808765	829458549516427275	null	And you are such a winner. Seriously, you are blessed, may we both however, continue to improve. https://t.co/mXY6OlGpgB
Wed Feb 08 22:35:41 +0000 2017	Jeff Flake	16056306	829458708325359624	null	A few thoughts on my meeting with #NeilGorsuch, my support for his nomination &amp; why some Dems aren't eager to block… https://t.co/zoyfJRNA4L
Wed Feb 08 22:39:08 +0000 2017	Sen. Tammy Baldwin	1074518754	829459577842307072	null	Great to meet with @WisconsinMC! I will continue to fight for growing our #MadeInWI economy. https://t.co/HFKw2aRj1P
Wed Feb 08 22:45:36 +0000 2017	Senator Ben Cardin	109071031	829461204095664128	null	.@SenateMajLdr McConnell said he silenced @SenWarren because "she was warned, but #ShePersisted." 

I'm glad. She's… https://t.co/DLdYR2yocY
Wed Feb 08 22:49:20 +0000 2017	Senator Ben Cardin	109071031	829462142160076805	null	Last night @SenWarren added to a long, proud history of women refusing to be silenced. Susan B. Anthony was warned.… https://t.co/MtyEXxgCZo
Wed Feb 08 22:52:01 +0000 2017	Mike Enzi	291756142	829462820542615552	null	GRO-Biz Conference and Idea Expo is Wyoming’s go-to event on how gov contracting can help grow your small business.… https://t.co/Y40TUq4zuV
Wed Feb 08 22:52:57 +0000 2017	Senator Chris Coons	15324851	829463056447070208	null	Important discussion today w/ NATO allies @AmbWilczek @EerikMarmei @andristeikmanis @RolandasKr https://t.co/OwYueuuuNl
Wed Feb 08 22:53:15 +0000 2017	Senator Ben Cardin	109071031	829463130300416001	null	Harriett Tubman refused to be quiet, refused to be passive. She saved countless lives and helped end slavery. Becau… https://t.co/KVPY8s4jJp
Wed Feb 08 22:55:54 +0000 2017	Senator Chris Coons	15324851	829463798079684609	null	Important discussion today w/ NATO allies @AmbWilczek @EerikMarmei @teikmanis @RolandasKr https://t.co/BGRE8srsJa
Wed Feb 08 22:56:18 +0000 2017	Senator Ben Cardin	109071031	829463896675188737	null	America is the country it is today because of women who #persisted. Who spoke up when there was wrong, who fought f… https://t.co/iUzIiUOYvn
Wed Feb 08 22:56:38 +0000 2017	Senator Bob Casey	171598736	829463982427627520	null	Sen Sessions seems to agree with @POTUS, contrary to evidence, that there is widespread voter fraud.
Wed Feb 08 22:57:39 +0000 2017	Sen. Susan Collins	19726613	829464237135138817	null	Proud to have nominated Sammy Potter to the U.S. Senate Page Program! Sammy is an outstanding student, will represe… https://t.co/2GYiFuB8yX
Wed Feb 08 22:57:59 +0000 2017	Senator Bob Casey	171598736	829464319867789316	171598736	Sen Sessions seems to have used this false information to inform his policy decisions. That is deeply concerning.
Wed Feb 08 23:01:01 +0000 2017	Sen Dianne Feinstein	476256944	829465082484580354	null	The women of America want an attorney general who will stand up for the issues they value. Sessions is not that att… https://t.co/lHkZYgEDfp
Wed Feb 08 23:02:05 +0000 2017	Sen. Lamar Alexander	76649729	829465351687720961	null	Great to see that Sevier Co. residents have been approved for nearly $10 million in aid. https://t.co/ii6lDBjlsM
Wed Feb 08 23:02:18 +0000 2017	Senator Ben Cardin	109071031	829465407799099393	null	These women will not be silenced. Least of all #CorettaScottKing, whose letter on Senator #Sessions deserved to be… https://t.co/JNt9giMtMy
Wed Feb 08 23:02:48 +0000 2017	Kamala Harris	30354991	829465534215417856	null	I’m talking with my colleagues to vote NO on Sessions, but I need your help. Call your Senators at (202) 224-3121.
Wed Feb 08 23:02:52 +0000 2017	Tom Cotton	968650362	829465551533649920	null	Earlier today I spoke on the Senate floor in support of Attorney General nominee Jeff Sessions. WATCH: https://t.co/CeiPpxpvBW
Wed Feb 08 23:04:30 +0000 2017	Shelley Moore Capito	193794406	829465961061289984	null	Enjoyed hearing from West Virginians during my constituent coffee this morning. https://t.co/K0dYLibnEU
Wed Feb 08 23:05:43 +0000 2017	Sen. Patrick Leahy	242836537	829466266469560321	null	Great mtg with Dir. Al Montoya today. Discussed VT vet needs in the uncertain future and how proud we are of public… https://t.co/trun9vBaYJ
Wed Feb 08 23:07:05 +0000 2017	David Perdue	2863210809	829466612872929280	null	Thank you to Pres. Morehead &amp; @KirbySmartUGA for this surprise. Though a Yellow Jacket, I'm proud of all GA schools… https://t.co/N5pgXv8iq4
Wed Feb 08 23:11:25 +0000 2017	Senator Ben Cardin	109071031	829467702439862272	null	Congress should foster free debate - not stifle it. When people try, we should do what all these titans of history… https://t.co/MKgPQRXV1V
Wed Feb 08 23:14:37 +0000 2017	Sen. Heidi Heitkamp	1061029050	829468507914063872	null	Met w/ND Rural Health Association to talk about solutions to boost rural health workforce &amp; programs to better serv… https://t.co/dYIhrxVlXe
Wed Feb 08 23:16:33 +0000 2017	Sen. Tammy Baldwin	1074518754	829468991454339072	null	Thank you @RWHC for all your hard work ensuring our rural communities in Wisconsin have access to affordable and ef… https://t.co/fB3Tlb2wIg
Wed Feb 08 23:18:34 +0000 2017	Tammy Duckworth	1058520120	829469503092305924	null	Grateful to meet w/ @UChicagoMed's Dr. Polonsky to discuss how UCMC is working to deliver quality #healthcare to un… https://t.co/00IO4ZC8Rx
Wed Feb 08 23:19:54 +0000 2017	Rob Portman	18915145	829469837462216704	null	Career &amp; Technical Education will help close the skills gap in #Ohio and create #jobs. https://t.co/CEHqehfERr #CareerTechEd
Wed Feb 08 23:20:16 +0000 2017	Bernie Sanders	29442313	829469927350366208	null	Sen. Sanders is speaking now on the nomination of Jeff Sessions for attorney general:
https://t.co/LGWiJtvR4d
Wed Feb 08 23:20:13 +0000 2017	Senator Deb Fischer	1071402577	829469916797497345	null	In today’s @EPWmaj hearing, I highlighted my #BuildUSAInfrastructure Act to fund/build new transpo projects. More: https://t.co/dq0GsYdl6D
Wed Feb 08 23:24:41 +0000 2017	Senator Jon Tester	515822213	829471041592422400	null	The Attorney General must defend the rights of ALL Americans. Based on his track record, I don't think Sen. Session… https://t.co/sBW4ssFlcx
Wed Feb 08 23:25:42 +0000 2017	Senator Dick Durbin	247334603	829471294353731589	null	I met with @AmbWittig to reaffirm the transatlantic alliance and amid concerns over Russian efforts to influence US… https://t.co/WP7Fu1FDuc
Wed Feb 08 23:30:26 +0000 2017	Senator Patty Murray	293131808	829472488262336512	null	Why Murray will vote no on Sessions for Attorney General and resist President Trump, via @Crosscut https://t.co/DbEleAtwH1
Wed Feb 08 23:31:29 +0000 2017	CatherineCortezMasto	3145735852	829472750163132420	null	The GOP won't let @elizabethforma speak because they can't handle the truth about Sessions: His troubling record on civil and voting rights.
Wed Feb 08 23:32:47 +0000 2017	Tim Scott	217543151	829473080439369730	null	Pretty sure it’s your alarm clock that’s going off. Have a great day! https://t.co/RnPHniJEtQ
Wed Feb 08 23:33:15 +0000 2017	Cory Booker	15808765	829473195745038336	null	Sad state of affairs that our President @realDonaldTrump has expressed more displeasure with @Nordstrom than he has with Putin/Russia.
Wed Feb 08 23:34:47 +0000 2017	Ron Wyden	250188760	829473583365816320	null	Rep. Price, Trump’s HHS Sec. nominee wants to break the #Medicare promise. About to discuss on FB Live.… https://t.co/UcshxezjpA
Wed Feb 08 23:35:01 +0000 2017	Sen. Tammy Baldwin	1074518754	829473639808524288	null	Talked about investing in rural broadband and preserving an #OpenInternet with @FCC Commissioner @MClyburnFCC today. https://t.co/BTOIObLCo1
Wed Feb 08 23:35:13 +0000 2017	Chuck Schumer	17494010	829473689360015360	null	.@SenateDems are live: https://t.co/yStEAhCeI6
Wed Feb 08 23:35:59 +0000 2017	Tim Scott	217543151	829473883224932352	null	Today on the Senate floor, I talked about Rule 19, race, and Senator Sessions. - https://t.co/9qXLQHX6af
Wed Feb 08 23:36:10 +0000 2017	Senator Bob Casey	171598736	829473928192065538	null	I do not have faith that Sen. Sessions will properly discharge the duties of the Attorney General. I will vote against his confirmation.
Wed Feb 08 23:42:22 +0000 2017	Sen. Heidi Heitkamp	1061029050	829475491417563138	null	Met w/Supreme Court nom. Judge Neil Gorsuch today - it's my job in the Senate to thoroughly vet nominees &amp; I take t… https://t.co/sImwM9w75D
Wed Feb 08 23:42:22 +0000 2017	Chuck Schumer	17494010	829475488947109888	null	Tune in now: @RonWyden joins our Facebook LIVE talking about Rep Price &amp; his plan to cut #medicare: https://t.co/g9ZGknQBNw
Wed Feb 08 23:46:27 +0000 2017	JohnCornyn	13218102	829476517109448709	null	She has become the leader of the Democratic Party https://t.co/MEhW3CQF1V
Wed Feb 08 23:48:09 +0000 2017	Senator Todd Young	234128524	829476945754718208	null	Thank you for your service, Maj. Gen. Denton. Your continued dedication to our country is an example for us all. 
https://t.co/NUSsTeGrhz
Wed Feb 08 23:49:10 +0000 2017	Sen. Maggie Hassan	946549322	829477200839704585	null	I'm grateful for the important work that the Nashua Prevention Coalition and the @RCYF do for New Hampshire’s young… https://t.co/9VxB0ZOnKN
Wed Feb 08 23:49:10 +0000 2017	Chuck Schumer	17494010	829477200013488132	null	Talking about why our health care &amp; Medicare aren't to be messed with, @maziehirono is LIVE: https://t.co/g9ZGknQBNw
Wed Feb 08 23:51:00 +0000 2017	Sen Dianne Feinstein	476256944	829477663387430913	null	I don’t believe that Senator Sessions can act as an independent attorney general instead of just an arm of the Whit… https://t.co/5MS2WRqm3Y
Wed Feb 08 23:51:44 +0000 2017	Sen. Maggie Hassan	946549322	829477846133399552	null	I'm grateful for the important work that the Nashua Prevention Coalition and the @RCFY do for New Hampshire’s young… https://t.co/L8Jh02r0Vs
Wed Feb 08 23:51:55 +0000 2017	Leader McConnell	1249982359	829477893344477186	null	.@SenatorSessions learned early on the importance of listening 1st, of standing up for what matters, of putting others’ needs before his own
Wed Feb 08 23:54:03 +0000 2017	John McCain	19394188	829478431846985728	null	The life of Vladimir Kara-Murza is one that reflects the very best qualities of leadership - courage, selflessness,… https://t.co/LBgmslxsY4
Wed Feb 08 23:57:01 +0000 2017	Leader McConnell	1249982359	829479175207657475	null	Fair in action, bound to the Constitution, a defender of civil rights. This is the @SenatorSessions we've come to know and will see as AG.
Wed Feb 08 23:57:34 +0000 2017	Chuck Schumer	17494010	829479316337618945	null	Joining @SenatorBaldwin @PattyMurray &amp; @SenStabenow LIVE talking about #Medicare #ACA &amp; why #PriceisWrong for HHS: https://t.co/g9ZGknQBNw
